Wavelength,D65,Los Angeles LED,LEDway Streetlight CW 54W,150 W HPS,OCTRON 32 W,Iwasaki 60W,Ceramic Metal Halide 70 W,74 WW CW7,3000K LED,74 WW CW10,LPS 18 W,Metal Halide 70W,Anna,AEL 75W,PC Amber Cree,Cosmopolis 60W,LLT Telescope Light,Yard Blaster,SORAA Vivid,Kerosene Oil,TL950,Feit Red LED,CFL Greenlite 13 W,A,Full moon,LSG Good Night 2016,Philips AmbientLED
751,8.63E-06,5.50E-07,4.41E-07,0.000001788,2.10E-07,0.00002052,2.44E-06,8.20E-07,2.66E-06,9.37E-07,9.00E-07,2.44E-06,1.69E-06,1.69E-06,1.56E-06,0.00000131,2.34E-06,0.000001214,0.000001754,0.00008277,0.000001262,0,2.28E-07,0.00003087,1.65E-05,0,1.91E-06
752,0.000008428,3.33E-07,4.28E-07,0.000001803,1.76E-07,2.06E-05,0.000002478,8.03E-07,2.65E-06,9.19E-07,6.00E-07,2.48E-06,1.66E-06,1.65E-06,1.54E-06,0.000001376,2.29E-06,0.000001429,0.000001716,0.00008335,0.000001257,0,2.05E-07,0.00003094,1.66E-05,0,0.000001872
753,8.19E-06,2.01E-07,4.17E-07,0.0000017,1.31E-07,0.00002069,0.000002764,7.86E-07,2.58E-06,9.01E-07,2.43E-07,2.77E-06,1.63E-06,1.61E-06,1.47E-06,0.00000141,2.22E-06,1.39E-06,0.000001679,0.00008394,0.000001242,0,1.70E-07,0.00003102,1.67E-05,0,0.000001829
754,7.92E-06,1.53E-07,4.07E-07,0.000001581,9.64E-08,0.00002077,3.16E-06,7.69E-07,2.50E-06,8.83E-07,2.69E-08,3.16E-06,1.60E-06,1.56E-06,1.44E-06,0.000001389,2.16E-06,0.000001293,0.000001633,0.00008451,0.000001217,0,1.34E-07,3.11E-05,1.67E-05,0,1.78E-06
755,0.000007621,1.55E-07,3.93E-07,0.000001528,8.27E-08,0.00002085,0.000003427,7.52E-07,2.58E-06,8.65E-07,1.52E-08,3.43E-06,1.56E-06,1.53E-06,1.35E-06,1.31E-06,2.10E-06,1.33E-06,0.000001588,0.00008496,1.19E-06,0,1.06E-07,0.00003115,1.65E-05,0,0.00000173
756,0.000007284,1.66E-07,3.80E-07,0.000001504,8.14E-08,2.09E-05,0.000003189,7.31E-07,2.53E-06,8.44E-07,1.83E-08,3.19E-06,1.53E-06,1.49E-06,1.37E-06,1.25E-06,2.03E-06,0.000001438,0.000001547,0.00008545,0.000001148,0,1.01E-07,0.00003122,1.60E-05,0,0.000001691
757,0.000006944,1.56E-07,3.70E-07,1.49E-06,8.39E-08,0.00002101,0.000002814,7.09E-07,2.54E-06,8.23E-07,1.86E-08,2.81E-06,1.49E-06,1.45E-06,1.32E-06,0.000001214,1.95E-06,0.000001507,0.000001506,0.00008603,0.00000111,0,1.03E-07,0.00003129,1.52E-05,0,0.000001655
758,0.000006658,1.30E-07,3.61E-07,0.000001485,8.38E-08,0.00002109,0.000002568,6.88E-07,2.55E-06,8.02E-07,1.36E-08,2.57E-06,1.45E-06,1.41E-06,1.28E-06,1.22E-06,1.88E-06,0.000001466,0.000001461,0.00008666,0.000001079,0,1.00E-07,0.00003137,1.42E-05,0,0.000001616
759,0.00000648,1.24E-07,3.48E-07,0.000001482,7.49E-08,0.00002118,0.000002619,6.66E-07,2.48E-06,7.81E-07,1.62E-08,2.62E-06,1.41E-06,1.39E-06,1.25E-06,0.000001265,1.82E-06,0.00000126,0.000001419,0.00008714,0.000001069,0,8.38E-08,0.00003144,1.29E-05,0,0.000001578
760,0.000006432,1.66E-07,3.37E-07,0.000001486,6.44E-08,0.00002127,0.00000264,6.45E-07,2.54E-06,7.60E-07,7.80E-09,2.64E-06,1.37E-06,1.35E-06,1.26E-06,0.000001321,1.80E-06,0.000001131,0.000001389,0.00008765,0.000001089,0,7.28E-08,0.0000315,1.16E-05,0,1.55E-06
761,0.000006514,2.54E-07,3.31E-07,0.000001493,8.15E-08,0.00002136,0.000002586,6.28E-07,2.54E-06,7.36E-07,1.21E-07,2.59E-06,1.33E-06,1.32E-06,1.17E-06,0.000001354,1.79E-06,0.000001122,0.000001365,0.00008822,0.000001138,0,8.75E-08,0.00003156,1.03E-05,0,0.000001509
762,0.000006723,3.60E-07,3.21E-07,1.50E-06,1.61E-07,0.00002144,0.000002547,6.11E-07,2.60E-06,7.11E-07,6.59E-07,2.55E-06,1.29E-06,1.29E-06,1.15E-06,0.000001321,1.79E-06,0.000001174,0.00000134,8.88E-05,0.000001204,0,1.47E-07,0.00003163,9.28E-06,0,1.47E-06
763,0.000007042,4.30E-07,3.10E-07,0.000001381,2.75E-07,2.15E-05,0.000002631,5.94E-07,2.46E-06,6.87E-07,1.44E-06,2.63E-06,1.24E-06,1.27E-06,1.11E-06,0.000001251,1.80E-06,0.000001136,0.000001316,0.00008947,0.000001265,0,2.50E-07,0.0000317,8.65E-06,0,0.000001426
764,7.43E-06,4.16E-07,2.99E-07,0.000002225,2.92E-07,0.0000216,0.000002878,5.77E-07,2.50E-06,6.63E-07,1.86E-06,2.88E-06,1.20E-06,1.22E-06,1.13E-06,0.000001267,1.80E-06,0.000001121,0.000001294,0.00008999,0.000001302,0,2.79E-07,0.00003177,8.47E-06,0,0.000001393
765,0.000007844,3.12E-07,2.93E-07,4.99E-06,1.50E-07,0.00002169,0.000003251,5.61E-07,2.48E-06,6.38E-07,1.70E-06,3.25E-06,1.15E-06,1.19E-06,1.04E-06,0.000001587,1.80E-06,0.000001246,1.27E-06,0.00009031,0.000001304,0,1.68E-07,0.00003183,8.71E-06,0,0.000001363
766,0.000008241,1.62E-07,2.85E-07,0.00001021,8.19E-08,0.00002177,3.59E-06,5.47E-07,2.38E-06,6.22E-07,2.75E-06,3.59E-06,1.12E-06,1.15E-06,1.05E-06,0.000002217,1.77E-06,1.49E-06,0.00000123,9.10E-05,0.000001272,0,1.08E-07,0.00003189,9.37E-06,0,0.00000133
767,0.000008599,3.79E-08,2.77E-07,0.00001111,6.49E-08,0.00002186,3.41E-06,5.33E-07,2.51E-06,6.05E-07,2.73E-06,3.41E-06,1.09E-06,1.12E-06,9.64E-07,0.000002512,1.72E-06,1.51E-06,0.000001193,9.16E-05,0.000001223,0,9.26E-08,0.00003196,1.04E-05,0,0.000001301
768,0.000008897,1.04E-19,2.72E-07,0.000007223,7.13E-08,0.00002194,0.000002751,5.19E-07,2.52E-06,5.89E-07,1.38E-06,2.75E-06,1.07E-06,1.10E-06,9.23E-07,0.000001904,1.65E-06,0.000001346,0.000001163,0.00009214,0.000001177,0,1.03E-07,0.00003203,1.15E-05,0,0.000001279
769,0.000009118,7.32E-08,2.65E-07,0.000008073,7.69E-08,2.20E-05,0.000002447,5.05E-07,2.52E-06,5.72E-07,1.67E-06,2.45E-06,1.04E-06,1.06E-06,9.42E-07,0.000001868,1.57E-06,0.000001696,0.000001136,0.00009254,0.000001144,0,1.09E-07,0.0000321,1.26E-05,0,1.26E-06
770,9.26E-06,2.47E-07,2.57E-07,0.000008456,8.51E-08,0.00002209,0.000002421,4.91E-07,2.40E-06,5.56E-07,1.85E-06,2.42E-06,1.01E-06,1.04E-06,8.92E-07,0.000001942,1.50E-06,0.000001803,1.11E-06,0.00009327,0.000001122,0,1.18E-07,0.00003216,1.36E-05,0,0.000001234
771,0.000009319,4.86E-07,2.49E-07,0.000006821,1.15E-07,2.22E-05,0.000002531,4.78E-07,2.51E-06,5.48E-07,1.55E-06,2.53E-06,9.91E-07,1.01E-06,9.05E-07,0.000001708,1.42E-06,0.000001637,0.000001085,0.00009391,0.000001107,0,1.54E-07,0.00003222,1.44E-05,0,0.000001208
772,0.000009315,7.48E-07,2.43E-07,0.000003243,1.86E-07,0.00002253,0.000002545,4.65E-07,2.47E-06,5.40E-07,9.21E-07,2.54E-06,9.77E-07,9.81E-07,8.83E-07,0.000001297,1.35E-06,0.000001552,0.000001066,0.00009445,0.000001095,0,2.43E-07,0.00003229,1.51E-05,0,0.000001183
773,9.25E-06,1.00E-06,2.38E-07,1.73E-06,1.80E-07,0.00002275,2.39E-06,4.51E-07,2.47E-06,5.32E-07,4.96E-07,2.39E-06,9.63E-07,9.75E-07,8.24E-07,0.000001107,1.29E-06,0.000002197,0.00000105,0.00009502,0.000001083,0,2.63E-07,0.00003236,1.57E-05,0,1.16E-06
774,0.000009141,1.21E-06,2.34E-07,0.000001631,1.30E-07,0.00002277,0.000002245,4.38E-07,2.51E-06,5.24E-07,2.46E-07,2.25E-06,9.48E-07,9.39E-07,7.83E-07,0.000001181,1.23E-06,0.000002727,0.000001032,9.56E-05,0.000001069,0,2.18E-07,0.00003243,1.61E-05,0,1.13E-06
775,0.000009019,1.28E-06,2.25E-07,0.00000158,8.88E-08,2.26E-05,0.00000225,4.25E-07,2.35E-06,5.16E-07,5.88E-08,2.25E-06,9.34E-07,9.10E-07,8.55E-07,0.000001216,1.20E-06,0.000002345,0.000001011,0.00009608,0.00000105,0,1.46E-07,0.00003248,1.64E-05,0,1.09E-06
776,0.000008918,1.16E-06,2.19E-07,0.000001555,6.31E-08,0.00002258,0.000002197,4.11E-07,2.47E-06,5.03E-07,2.31E-08,2.20E-06,9.11E-07,8.91E-07,7.71E-07,0.000001211,1.18E-06,0.000001633,9.85E-07,0.00009662,0.000001025,0,1.00E-07,0.00003254,1.65E-05,0,1.06E-06
777,0.000008855,8.85E-07,2.14E-07,0.000001542,5.09E-08,0.00002264,0.000002171,3.98E-07,2.43E-06,4.90E-07,3.26E-08,2.17E-06,8.87E-07,8.64E-07,7.90E-07,0.000001166,1.17E-06,0.000001263,9.55E-07,0.00009716,9.94E-07,0,7.63E-08,0.0000326,1.66E-05,0,0.000001026
778,0.000008819,5.49E-07,2.07E-07,1.55E-06,4.80E-08,0.0000227,0.000002215,3.84E-07,2.44E-06,4.77E-07,2.67E-08,2.22E-06,8.63E-07,8.49E-07,7.15E-07,0.000001107,1.18E-06,0.00000148,9.26E-07,0.00009803,9.63E-07,0,6.77E-08,0.00003267,1.67E-05,0,1.00E-06
779,0.000008798,2.40E-07,2.02E-07,0.000001585,4.76E-08,0.00002278,0.000002295,3.71E-07,2.43E-06,4.64E-07,1.69E-08,2.30E-06,8.40E-07,8.26E-07,7.37E-07,0.000001108,1.19E-06,0.000001945,9.03E-07,0.00009873,9.38E-07,0,6.66E-08,0.00003274,1.67E-05,0,9.81E-07
780,0.000008782,1.65E-19,1.98E-07,0.000001612,5.30E-08,2.29E-05,0.000002409,3.58E-07,2.43E-06,4.51E-07,1.72E-08,2.41E-06,8.16E-07,8.01E-07,7.27E-07,0.00000113,1.20E-06,0.000002097,8.88E-07,0.000099,9.21E-07,0,6.77E-08,0.0000328,1.67E-05,0,9.70E-07
